date,id,content,username,like_count,retweet_count
2023-05-09 21:49:10+00:00,1656053723544580097,"@RE_MarketWatch Misleading because most of the area marked is already occupied. Just to name a few, various movie studios, Fedex, Canada Post, Toronto Hydro, TTC, and even a large cement plant. Where do you think these places are going to move?",Andy4Life,0,0
2023-05-09 21:18:21+00:00,1656045970923335681,@Illy302 The last thing we want to do is keep customers waiting and for matters like this we actually have information available on our website here: https://t.co/UXhvPBkVgI. All the return information is located with in the Return ID Number for Canada Post. ^PM,RogersHelps,0,0
2023-05-09 21:04:50+00:00,1656042568151617536,"👀  what do we got here.

Our fave place to buy #bitcoin @BullBitcoin_  just made it KYC free using the Canada Post and a qr code to  buy bitcoin and send it to your own address.

Frickin Sweet. https://t.co/BIHE3Isx9n",BitcoinManor,2,0
2023-05-09 20:45:13+00:00,1656037631619375104,"@francispouliot_ But the Bitcoin that you purchase through Canada Post is transacted through your account, which you need kyc to open. Is there a privacy issue there?",the_pecosbill,0,0
2023-05-09 20:39:06+00:00,1656036091684634643,@RainydayDeer Damn Canada Post,crzyfaucet,1,0
2023-05-09 19:49:33+00:00,1656023620081131543,why do canada post gotta deliver to my community mail box im gonna ?6/&amp;?:! myself,ankyuus,1,0
2023-05-09 19:15:27+00:00,1656015040779100183,"If customers have questions regarding mail delivery, you can contact Canada Post's Customer Service team online at https://t.co/fRlrRzLNxj or by telephone at 1-866-607-6301 (TTY: 1-800-267-2797).

(6/6)",canadaposthelps,0,0
2023-05-09 19:14:50+00:00,1656014883085852678,"Canada Post has issued today a red delivery service alert due to wildfires impacting these Alberta communities and postal services will not be available:  
•Atikameg  
•Rainbow Lake  
•Fox Creek  
•Drayton Valley  
•Evansburg  
•Wildwood  
•Fox Lake

(2/6)",canadaposthelps,1,0
2023-05-09 19:14:49+00:00,1656014880233725956,"Wildfires are affecting mail and parcel delivery in certain Alberta communities. Canada Post is putting contingency measures in place to serve residents of these communities and to keep them connected.

(1/6)",canadaposthelps,1,1
2023-05-09 18:26:40+00:00,1656002761996083220,@francispouliot_ What is happening from Canada Post's perspective? Does bull Bitcoin have some agreement with Canada post? Is this service offered by Canada post a regular thing their employees will understand that won't set off any flags? Using a government service to escape kYC is unintuitive.,2fargone87,1,0
2023-05-09 18:09:56+00:00,1655998554073178115,"@RaymondMontreal @francispouliot_ When doing the same thing (paying in cash and showing a QR code) for Kraken, Canada Post generally allows up to $2,500, after which they give you the third degree (ID, occupation, etc). Note the last time I used that service was about 18 months ago so things may have changed",KBsBB76,1,0
2023-05-09 17:43:44+00:00,1655991959100571648,"Try our bulk orders feature. It will save you time- you can upload multiple shipments in a single order instead of setting up multiple shipments.
Visit Us: https://t.co/vEUY9OKkWb
#shippingtips #smallbusiness #shippingworldwide✈️ #shippingcost #canada🇨🇦 #CanadaPost #canparexpress #USPS #ups #shopifyseller #shopifystore #woocommerce
With 💘@shipvista Made in Ontario",shipvista,0,0
2023-05-09 17:39:00+00:00,1655990769289658382,Just got some new stamps at Canada Post. More dignified than I thought it might turn out. #Stamp #KingCharles https://t.co/ozdC62rO9N,AlJDugan,0,0
2023-05-09 17:36:17+00:00,1655990082916974599,"@francispouliot_ Really impressed by that new service. Good job. 

I'm surprised to see Canada Post get on board with this, specially with a no-KYC concept, was it hard to get them to join?",Scott_Since1980,1,0
2023-05-09 17:33:20+00:00,1655989340911312896,"@CBCWindsor @CBCWindsor @CityWindsorON @UWindsor @WindsorPolice 
We sent a parcel from India via post to canada. Canada post has delivered parcel to a thief on the road. 
It's very disappointing that with the mistake of the delivery agent and increase in number of thieves, our parcel is lost",dimpi_13,0,0
2023-05-09 17:29:27+00:00,1655988365450424320,"@CityWindsorON @CityWindsorON  
We sent a parcel from India via post to canada
And Canada post has delivered our  parcel to thief on the road. 
It's very disappointing that with the mistake of the delivery agent and increase in the number of thieves, the parcel sent has been lost now.",dimpi_13,0,0
2023-05-09 17:12:06+00:00,1655983998940905474,Investigation!! What happened to the 600 CANADA POST WORKERS!!!,robyngough5,0,0
2023-05-09 17:03:06+00:00,1655981733714460686,@MartyKerluck @footlocker @adidas Go online and dispute the charge with Visa.  I never purchase from any low rent retailer that refuses to ship via safe pickup at Canada Post at 2681 Danforth (Cdn.Tire) where I have 15 days to pick up.  UPS franchise at Vic Park &amp; Danforth opens when it feels like it.,JPenney19,2,0
2023-05-09 16:42:45+00:00,1655976613140365330,Canada Post should buy every carrier an EV.,AshSmartassSAHM,0,0
2023-05-09 16:11:31+00:00,1655968751572127749,@francispouliot_ Do you recommend entering the Canada post like this guy? https://t.co/joq7QOtBLG,2FreeTheMoney,2,0
2023-05-09 16:07:59+00:00,1655967862375305217,@nobsbitcoin Ah dammit. TFW no Canada post,bitgriffs,0,0
2023-05-09 15:59:34+00:00,1655965744893677569,@JennArndt @canadapostcorp hold up.. CANADA POST ACTUALLY rang the doorbell????????? not just dropped a sorry we missed you sticker and ran??????,deankoshelanyk,4,0
2023-05-09 15:56:22+00:00,1655964938048000002,"@francispouliot_ @Dyor_Fudd Don’t Canada post require ID to purchase? They do for money gram so I don’t. See why they would not for bitcoin 
🤷",Benny071751933,0,0
2023-05-09 15:37:21+00:00,1655960154163011587,"@francispouliot_ Awesome, love the idea. Canada post has suddenly become a solid on ramp 🙂👍",yariksychov,2,0
2023-05-09 15:32:41+00:00,1655958977870721027,"@kamilrextin @ClaireSuellen @ggiiaa @get42agency It took almost a week for mine to arrive!

Not sure why Canada Post's been delayed lately.",RamliJohn,3,0
2023-05-09 15:29:41+00:00,1655958222367326208,Canadian corals on display in Shelburne Nova Scotia Canada.  Save the knowledge and history of Canada's oceans before that too is gone.    #coral #corals #savecorals #remember #bantrawling #canadapost #stamps #coralsondisplay #primnoaresedaeformis #pargorgia #kerotoisisornata https://t.co/JCEYmMzAC1,ImagesCoast,1,0
2023-05-09 15:27:57+00:00,1655957788164599809,Canadian corals on display in Shelburne Nova Scotia Canada.  Save the knowledge and history of Canada's oceans before that too is gone.    #coral #corals #savecorals #remember #bantrawling #canadapost #stamps #coralsondisplay #primnoaresedaeformis #pargorgia #kerotoisisornata https://t.co/Q5Cx2H9k2f,ImagesCoast,1,0
2023-05-09 15:23:22+00:00,1655956632650797057,@JimJohannsson @kim_siever Canada Post and CBC are public services and we don't need to cut funding to education or healthcare to fund them. Because the Bank of Canada creates the money to fund all of them. You might find this intro to MMT interesting. https://t.co/VrN6NF41Ju,LauraleeDukesh1,4,4
2023-05-09 15:01:54+00:00,1655951231083487239,"If customers have questions regarding mail delivery, they can contact Canada Post's Customer Service team online at https://t.co/fRlrRzMlmR or by telephone at 1-866-607-6301 (TTY: 1-800-267-2797).

(4/4)",canadaposthelps,0,0
2023-05-09 15:01:52+00:00,1655951224812761088,"All mail and parcels destined for these communities will be held at the Canada Post facility in Timmins until local post offices can reopen.

Delivery will resume once conditions improve and it’s safe to do so. The safety of our employees is our number one priority.

(2/4)",canadaposthelps,0,0
2023-05-09 15:01:51+00:00,1655951221059092482,"Canada Post Service Alerts: Red delivery service alert issued for parts of Ontario due to flooding

Today, there are no deliveries in the following regions as weather conditions from flooding have made it unsafe:
• Kashechewan
• Fort Albany

(1/4)",canadaposthelps,0,2
2023-05-09 14:44:45+00:00,1655946915618635777,@francispouliot_ and Canada Post won't ask for identification?,RaymondMontreal,9,1
2023-05-09 14:44:32+00:00,1655946863386976259,"Exciting news! 🎉Pow Wow Pitch and
@canadapostcorp  are teaming up for the fourth year! 
📣Canada Post is also hosting a Tales of Triumph Contest for Indigenous Entrepreneurs? Applications close May 12th! Read for more info 👉 https://t.co/oYHj04G0KF https://t.co/pX8SCWwZPZ",PowWowPitch,1,0
2023-05-09 14:34:23+00:00,1655944308690911232,"Seeing everyone with *physical* copies of the book and cussing at Canada Post for being so slow in delivering mine 😬 

Huge congratulations to @ClaireSuellen and @ggiiaa for the book launch. Ordering copies for the @get42agency already 💚

ITS $1 ON KINDLE GO GRAB A COPY https://t.co/9kRyVQj2Go",kamilrextin,11,1
2023-05-09 14:25:22+00:00,1655942039522123776,"𝗛𝗼𝘄 𝗺𝘂𝗰𝗵 𝗱𝗼𝗲𝘀 𝗶𝘁 𝗰𝗼𝘀𝘁

You pay the Bull Bitcoin rate of 2% and you pay the processing fee at Canada Post of 3.95$ per trade.

-&gt; 7x cheaper than the average Bitcoin ATM fee.
-&gt; 3.5x cheaper than Azteco (currently not available in Canada). 
-&gt; way cheaper than P2P https://t.co/VrpNIjEr2o",francispouliot_,194,8
2023-05-09 14:25:21+00:00,1655942032924499968,"𝗛𝗼𝘄 𝗶𝘁 𝘄𝗼𝗿𝗸𝘀

-&gt; QR code in your Bull Bitcoin account
-&gt; Go to any Canada Post office
-&gt; Ask cashier to scan QR code
-&gt; Pay with cash or debit (max $999)
-&gt; Funds added to your account in 10 minutes
-&gt; Buy Bitcoin on-chain for via Lightning
-&gt; Sent to your own wallet https://t.co/2XubWKhdwO",francispouliot_,271,17
2023-05-09 14:10:54+00:00,1655938398186766345,"Canada Post: In 2022, Parcels revenue declined by $99 million https://t.co/nWKgQak2QX",InXpress2ship,0,0
2023-05-09 14:05:35+00:00,1655937060631617538,"Jacks daily drop off @ Canada Post More often then not they're #justsold or #justlisted cards for #reaslestate #agents Did you know when postcards go to Canada Post they need to be bundled?
#printing #promotionalproducts #graphicdesign #logos #mailer #postcards #sold #realty https://t.co/QOrVXHgKNS",JR_Shooter,0,0
2023-05-09 14:00:42+00:00,1655935831188860929,"Also, delivery and courier vans and Canada Post vehicles should all be right-hand drive like they used to be (Canada Post ones anyway).  Safer for the delivery drivers, for post people delivery mail in rural mailboxes.  Drivers don't have to walk into traffic all the time. https://t.co/XokWU57lg2",PatriceBoivin,0,0
2023-05-09 13:57:34+00:00,1655935040633839620,"@CherylCK4 Oh, I gave them the finger at the Embassy in Ottawa today via Canada Post. Sent some decorations. https://t.co/9CrS3KrPDM",RobLikesJets,0,0
2023-05-09 13:40:35+00:00,1655930769267728386,Wondering why Intl students pay X4 tuition fees as compared to domestic students in Canada? Post secondary education is subsidized by the government in an attempt to make it accessible to all Canadian students “on the basis of mark”.,MaziOfTheEast,1,0
2023-05-09 13:09:17+00:00,1655922892436275200,"@kim_siever @LauraleeDukesh1 And when they lose money (e.g. Canada Post, CBC, Bank of Canada) they divert money away from public services to cover the losses.",JimJohannsson,1,0
2023-05-09 12:37:27+00:00,1655914880275472387,"@Adam_Stirling So, they don't know how to use phones? Or, heaven forbid, Canada Post???",OpinionatedBC,2,0
2023-05-09 11:58:35+00:00,1655905098130702336,"@Grippinthewheel @mattyoung101 @atBenSmith
@portstanleynews #portstanley @north_grenville @kemptvillelive @LFPress @CTVLondon #kemptville 
#ottnews #kemptville @CDSBEO canada post HR Susan Margles Leah Lewis Jackie Valotaire covered up hit and run attempt by Belleville manager Glen Baldock’s wife https://t.co/Nww2VDnEcL",GKhan745649971,0,0
2023-05-09 11:51:43+00:00,1655903370681384960,"@CityWindsorON Despite driving up and down my block 6 times to pick up branches from the last storm, @CityWindsorON continues to fight with the resident &amp; Canada Post about who owns branches sitting on a corner property. Branches are still there.... Is that part of the forestry plan?",DSweetwordsmith,0,0
2023-05-09 11:20:56+00:00,1655895623449690112,"An example of why we are so dissatisfied with the city...

Branches at the end of my street have been down since the last ice storm. @CityWindsorON is too busy fighting with a resident &amp; Canada Post about who owns the tree (&amp; therefore the branches) that the mess still sits there",DSweetwordsmith,1,0
2023-05-09 02:54:15+00:00,1655768114007605248,We both appreciate that paying Canada Post to mail him the stamps may result in slower delivery sevice than shipping them for free. https://t.co/HV7O4ZzAez,TWillardEdu,1,0
2023-05-09 01:54:21+00:00,1655753040647921665,"#canadapost
how late does canada post deliver ? - The Education Wire https://t.co/s1DLKsHaEG",theducationwire,0,0
2023-05-09 01:41:47+00:00,1655749877442412550,"complicated story but mix of canada post being slow, the guy claiming the package was lost (he wanted a refund) and ebay telling me he would have to re pay me manually as they don't do it. 

When the package arrives he refuses to do so claiming it was destroyed in shipping (not my problem cause he used a forwarder to SA).",Alice_comfy,2,0
2023-05-09 01:22:33+00:00,1655745034548047872,Canada Post releases first stamp featuring King Charles as monarch  https://t.co/nLpQFuLm87 via @ottawacitizen,davidpugliese,2,0
2023-05-09 01:15:34+00:00,1655743279420383236,#CanadaPost needs to get lock changed at 8 Roxanne Dr. #HamOnt as folks here since April 1 with no mail delivery #Shameful,chicklets2040,0,0
2023-05-09 00:34:10+00:00,1655732858835681280,@GSawision @Robonto @canadapost I am smarter than you because I can run you over with my car is the level of discourse we are at currently.,Freeland4Ward7,0,1
2023-05-09 00:15:19+00:00,1655728114968698880,"@CanRevAgency mailed my tax returns to the Toronto postal address on 15th April as advised by one of the reps at CRA as it was my 1st time filing taxes but haven't heard back anything &amp; only thing I have got is Canada Post receipt. So, how do i know the post reached CRA?",Almightymit,0,0
2023-05-08 23:58:38+00:00,1655723917338718213,"@leafguy403 Like the ""big boys"" showed up last night? Wednesday night is going to be the biggest Canada Post mail in job in NHL history. Those overpaid, overrated bums are looking forward to starting their summer vacations first thing Thursday morning.",SteveLe37045000,0,0
2023-05-08 23:05:18+00:00,1655710497226866693,love it when Canada Post sends my Montreal-originating package to Nova Scotia first,sharnacious,1,0
2023-05-08 23:04:36+00:00,1655710321204445190,"Today on my #BikeTO ride home, two drivers crossed into oncoming traffic just to pass me:
👮 Police officer
📮 @canadapost mail carrier

Then a city employee in a pickup truck lectured me about the rules of the road citing a driver's manual he should probably re-read.",Robonto,4,0
2023-05-08 23:01:39+00:00,1655709577604919297,"Look who I found on W Broadway - @Ben_Nelms, the super-skilled #photojournalist who takes the best photos for @CBCVancouver! Should've recognized him immediately (he's photograhed me several times) but he was doing a shoot for Canada Post &amp; I mistook him for a postie! #vancouver https://t.co/ux4P9lAqox",sqwabb,31,2
2023-05-08 22:43:35+00:00,1655705032766132224,"me watching bestbuy constantly switch my TOTK courier from canada post to puralator and vice versa dndnd 

CP gon take forever PLEASE DONT DO THIS TO ME LMAO",SayLove_DY,2,0
2023-05-08 21:56:41+00:00,1655693228954329095,"@Orchygecko7 I had to deal with robot chat assistants today from both canada post and amazon cuz I have several missing packages. The amazon one kept being like ""if it's not here by May 8, contact us again"" bro it literally is May 8 that's why I'm contacting you again.",MorganEilish,2,0
2023-05-08 21:48:56+00:00,1655691279139782656,@aleksandersayko Yeah! I don't think I can do tracked there but Canada Post ships to it!,PlushMayhem,1,0
2023-05-08 21:38:58+00:00,1655688770807554049,New stamp featuring King Charles III unveiled by Canada Post https://t.co/2uPHKiUlON via @ptboexaminer,PtboExaminer,0,0
2023-05-08 21:28:00+00:00,1655686008334163968,"GOD has gifted me with so many
Super Natural Experiences
To celebrate his love of me
In my lifes odyssey
That I began recording them
100 Billion to 1
Coincidence #GODPROOF or did Matthew
Hack the Canada Post Computer System
To say #Vleepo from Heaven.

#JusticeForMatthewStaikos https://t.co/DSfgCEFcvt",lagenomai,22,9
2023-05-08 21:17:14+00:00,1655683301707862020,"If customers have questions regarding mail delivery, they can contact Canada Post's Customer Service team online at https://t.co/fRlrRzLNxj or by telephone at 1-866-607-6301 (TTY: 1-800-267-2797).",canadaposthelps,2,1
2023-05-08 21:00:44+00:00,1655679148214370305,"The Canada Post Awards for Indigenous Students are for First Nations, Métis &amp; Inuit people who have been out of school for 1 year or more, who have since decided to return to an educational system, &amp; who have now been back at school for at least 1 year.👇

https://t.co/4bonGyqmpK https://t.co/waINYQm7Dk",Indspire,4,3
2023-05-08 20:59:03+00:00,1655678724132548608,i hate canada post with all my heart.,weirdheaux,0,0
2023-05-08 20:54:34+00:00,1655677597597028352,"If customers have questions regarding mail delivery, they can contact Canada Post's Customer Service team online at https://t.co/fRlrRzLNxj or by telephone at 1-866-607-6301 (TTY: 1-800-267-2797).",canadaposthelps,0,1
2023-05-08 20:22:57+00:00,1655669640964767744,"@sellykion @ask_aubry For example #3. While we pale against the socialism of 1980's Canada, we still value our CBC, Canada Post and universal healthcare and fight against the capitalism that's trying to invade us from the south.",nonarKitten,0,0
2023-05-08 20:10:28+00:00,1655666496066953217,New stamp featuring King Charles III unveiled by Canada Post https://t.co/Dhjxa9ZbHh via @StCatStandard,StCatStandard,0,0
2023-05-08 20:05:54+00:00,1655665347406471181,New stamp featuring King Charles III unveiled by Canada Post https://t.co/p6iCNFVfTi via @WellandTribune,WellandTribune,0,0
2023-05-08 19:46:38+00:00,1655660501563752448,"Available from Canada Post today
#stampcollecting #canadapost #KingCharlesIIICoronation https://t.co/gtxmyyjjfi",AllNations1949,22,4
2023-05-08 19:27:22+00:00,1655655649920040960,"Canada Post releases first stamp featuring King Charles as monarch https://t.co/rvapL8ufpK He is so old, why use an old picture of him on the stamp. I don' send letters anymore, out of date, much like the king and queen.",HelenMichell12,0,0
2023-05-08 19:13:54+00:00,1655652260615970849,@canadapostcorp is this sensible? Order processed April 13th and I’ll potentially receive May 16th? Is this the reintegration of the Pony Express? #canadapost #FedEx #usps #ups https://t.co/Ridfaf6Sn1,BlainoMax,0,0
2023-05-08 19:07:10+00:00,1655650569636175884,"@_JustJordyn Thanks for that information! When checking your orders here: https://t.co/Y5jpI9gRhE. Which carrier service was assigned( DHL, Canada Post, Amazon, etc.)?  -Shea",AmazonHelp,0,0
2023-05-08 19:01:14+00:00,1655649074899476503,"Canada Post is an exciting place to work. And you can be a part of it! Check out jobs from all across Canada: https://t.co/zRr0lLuHCz

Il est stimulant de travailler chez Postes Canada. Et vous pouvez en faire partie! Les Emplois : https://t.co/3QOsW31DqE https://t.co/y4HqKqQuIx",Aboriginal_Jobs,1,0
2023-05-08 18:38:03+00:00,1655643239062331416,"Canada Post releases first stamp featuring King Charles as monarch, via @NationalPost https://t.co/KByfio3ZoJ",Barbara61353150,0,0
2023-05-08 18:29:46+00:00,1655641157068812290,Langford is set to become an official mailing address after Canada Post approved a request from the city. https://t.co/tXsdeRiaoq,GoldstreamNews,1,1
2023-05-08 18:24:51+00:00,1655639917727211531,"Seriously, why use ""indirect signature"" on a delivery during the day when people are at work? If delivery can be let into the building, just leave it there like Canada Post does.",once_a_rapunzel,0,0
2023-05-08 18:19:54+00:00,1655638671490695168,"Canada Post making 'Langford' an official mailing address this June
https://t.co/DCO1fM2cNX",CHEK_News,11,3
2023-05-08 18:10:22+00:00,1655636274097823749,I think Canada Post give up on sending EMS package that requires signature to my home. They just leave me a notice card for post office pickup 🤷🏻‍♂️,TheFallingStar,0,0
2023-05-08 17:34:03+00:00,1655627135736852517,"Canada Post has unveiled a new stamp featuring King Charles III, marking the first time the freshly crowned sovereign has appeared on a Canadian stamp. https://t.co/IwtqFiqOKX",TorontoStar,22,9
2023-05-08 17:20:25+00:00,1655623701549961216,@j_mcelroy I’ve always assumed the only thing that Canada Post looks at is postal code and street address… that’s a sufficiently unique address identifier — city/province don’t add anything further not already known from that.,BeantownCanuck,1,0
2023-05-08 17:17:26+00:00,1655622951008616448,"It's very simple: most people in Greater Victoria actually don't live in Victoria.

However, your mailing address will say you live in Victoria.

Unless your municipality asks Canada Post really nicely for a change.

But you can still use Victoria after that.

IT'S VERY SIMPLE.",j_mcelroy,50,4
2023-05-08 16:30:45+00:00,1655611204365168641,Canada Post releases first stamp featuring King Charles as monarch https://t.co/a1HihfbsNf,FrancesGruno,0,0
2023-05-08 16:30:10+00:00,1655611055526096899,"Every small business has as story. What's yours? Canada Post's Tales of Triumph contest invites small business owners to share their story or creativity and resilience for a chance to win 1 of 5 prizes, worth $100,000 each. 

Deadline to apply is May 12

https://t.co/aXSG28u11x",ohtoinsider,0,0
2023-05-08 16:01:51+00:00,1655603933107060737,"The stamp was released at the ceremony in Ottawa marking the King’s coronation.

#KingCharles #EnglishMonarch #CanadaPost https://t.co/SuwfgOHCg2",yyccarcentre,0,0
2023-05-08 16:01:39+00:00,1655603881911484420,"The stamp was released at the ceremony in Ottawa marking the King’s coronation.

#KingCharles #EnglishMonarch #CanadaPost https://t.co/pUjYeXL5AL",yvrcarcentre,0,0
2023-05-08 16:00:21+00:00,1655603555271602178,Canada Post releases first stamp featuring King Charles as monarch https://t.co/3Jxk6BAFvB,edmontonjournal,2,0
2023-05-08 15:53:58+00:00,1655601947578191872,"@theirishking Hi, this is a fraudulent message and did not come from Canada Post. / https://t.co/vNULKUz7cu",canadaposthelps,0,0
2023-05-08 15:50:44+00:00,1655601133656653825,"Canada Post issues its first stamp featuring King Charles III 
https://t.co/gatKHb7fBU https://t.co/dbsK7jSQQd",DurhamRadioNews,1,1
2023-05-08 15:46:54+00:00,1655600169247703040,Canada Post releases first stamp featuring King Charles as monarch https://t.co/wIs8UJgsvs,OttawaCitizen,4,1
2023-05-08 15:25:17+00:00,1655594730955104256,New stamp featuring King Charles III unveiled by Canada Post https://t.co/qUzwLkqIBG via @torontostar,ladevita12,2,1
2023-05-08 15:22:45+00:00,1655594092544270336,Canada Post is releasing immediately a first class letter rate stamp bearing The King’s portrait.  👑 🇨🇦🍁 https://t.co/2yElzOl48G,marinaverdadera,17,1
2023-05-08 15:20:00+00:00,1655593398055899136,"Canada Post releases first stamp featuring King Charles as monarch
https://t.co/S8ev7iEKzN",calgaryherald,7,1
2023-05-08 14:57:23+00:00,1655587705965748224,"@Gugz_e more environmentally friendly to fly it to Calgary then back, shoutout Canada post for being eco-conscious",yaboigotsnacks,1,0
2023-05-08 14:54:27+00:00,1655586970427351047,It is currently cheaper to ship a vinyl record to The Netherlands then to British Columbia. Tell me how this makes sense @canadapostcorp? When will #CanadaPost stop price gouging independent business owners with the *fuel surcharge*?,zacharylucky,7,2
2023-05-08 14:52:43+00:00,1655586535041818625,"Canada Post releases first stamp featuring King Charles as monarch, via @NationalPost. Nice profile. I will add a sheet to my stamp collection. https://t.co/9SWJmZrEzW",piceaglauca,0,0
2023-05-08 14:49:17+00:00,1655585668444180480,@canadaposthelps my local post office doing renovations...the painter is rude as hell... ill be exericising my rights to film in a public place today.. proving an posting canada post hires rude as hell painters,RealNLKing40,0,0
2023-05-08 14:48:33+00:00,1655585483081039873,New stamp featuring King Charles III unveiled by Canada Post https://t.co/Dxj8Q59eHy,TorontoStar,9,0
2023-05-08 14:47:09+00:00,1655585132663767041,"Did you know that we offer FREE local delivery on online orders over $50? Our local zone covers anywhere from KW, to Hamilton, to Brantford and more! Not in our local zone? We ship PROVINCE WIDE via Canada Post! Find out how to get beer to your door here: https://t.co/Fs6eumQfAz https://t.co/zfGLFvYgLH",WaterlooBrewing,3,0
2023-05-08 14:42:01+00:00,1655583840826531846,"@ScarfyTV The navy one is unacceptable, and it should be Royal Canada Post!",Tay12345_,7,0
2023-05-08 14:30:10+00:00,1655580856369442817,"Canada Post says the stamp continues the corporation's long-standing tradition of issuing definitive stamps depicting the Canadian sovereign, dating back more than 170 years.
 https://t.co/9OfMbT8KbD",PGCitizen,1,1
2023-05-08 14:30:00+00:00,1655580817324912640,"#eBay invests in SidelineSwap, Canada Post Expedited Lite for Collectibles; #Shopify layoffs; #Amazon fulfillment fee rebates, class action lawsuit for fake strike-through price discounts &amp; more in this week in review!

#ecommerce #SmallBusiness 

https://t.co/lLzHZoVn5v",ValueAddedRS,2,0
2023-05-08 14:26:17+00:00,1655579880338210818,All mail and parcels destined for these communities will be held at the Canada Post facility in Timmins until local post offices can reopen.,canadaposthelps,0,0
2023-05-08 14:26:16+00:00,1655579876982677505,"Canada Post Service Alerts: Red delivery service alert issued for parts of Ontario due to flooding

Today, there are no deliveries in the following regions as weather conditions from flooding have made it unsafe:
• Kashechewan
• Fort Albany",canadaposthelps,0,0
2023-05-08 14:23:28+00:00,1655579172243218435,I can tell you stories about my partner being hit by a Canada post van and the driver telling him to “fuck off and go back to where you came from” and that he didn’t care if he got a citation because our tax dollars will just pay for it anyway.,Lesley_TC,1,0
2023-05-08 14:00:48+00:00,1655573468979556353,"Getting an item shipped from London, Ontario to Toronto (~2 hour drive). Canada Post gotta be drunk. https://t.co/ikzXrSg9Tb",yaboigotsnacks,5,0
2023-05-08 13:52:10+00:00,1655571293725421570,Canada Post releases first stamp featuring King Charles as monarch https://t.co/8fw35WbHFy,mtlgazette,5,1
2023-05-08 13:40:14+00:00,1655568292847681538,"@J_Sanka @Suppy86 Hi there, Yes, this is a phishing email / text and did not come from Canada Post. For more details and what to do next visit https://t.co/vNULKUz7cu",canadaposthelps,0,0
2023-05-08 13:32:18+00:00,1655566294979162115,"@airallele Maybe check with your old neighbours, too? I kept getting cheques for someone with the same number but two streets away, which was really fun when we received their tax refund, which Canada Post had been holding with two months of mail undelivered because we had a dog in our yard",akohan,1,0
2023-05-08 13:19:03+00:00,1655562962210283524,"@airallele Canada Post forwarding has worked really well for me in the past, if you set that up, but I also still get bank statements and such from someone who used to live in my house five years ago, so",akohan,3,0
2023-05-08 13:18:15+00:00,1655562759193460739,"Direct Mail for your May Sales Events, Sales and Service, designed, Printed and Distributed to your area via Canada Post. 844-338-8888! https://t.co/uOukBVOFQy",BestAdCo,0,0
2023-05-08 13:06:52+00:00,1655559895163207683,"@canadapostcorp @canadaposthelps
Package containing my and my wife's passports from
@usconstoronto
is delayed for over a week now. Canada post not helping much. I am due to travel to India and the US in few days. Please help.
@IndianInToronto",Nitish_KSharma,0,0
2023-05-08 12:22:09+00:00,1655548640629252096,"Canada Post has released its first definite stamp featuring King Charles as monarch. The Crown Corporation says it is the first time the King has appeared on the Canadian stamp . The stamp was released at the ceremony in Ottawa marking the King’s
https://t.co/flJlqQcNWR",MSNca,0,0
2023-05-08 11:47:24+00:00,1655539898353328130,Canada Post releases first stamp featuring King Charles as monarch https://t.co/F73gGSp3BW,nationalpost,31,4
2023-05-08 08:00:09+00:00,1655482708477493248,"Canada Post has released its first definite stamp featuring King Charles as monarch.

 https://t.co/Pn5JKymc0J",CityNewsVAN,3,3
2023-05-08 04:10:56+00:00,1655425024495427584,@jimmy_dore @ChristopherSare Remember Freeland's grandfather ran the anti-Semitic Nazi newspaper in Krakow and lied about his Nazi background when emigrating to Canada post WW2,Kh_Notley,0,0
2023-05-08 01:29:03+00:00,1655384285195694080,@christmasgay Unless it's with Canada Post! 🙃,aaron_meier,0,0
2023-05-08 00:53:46+00:00,1655375405245767682,"@LizRummy Vaguely remember an interview w/ her abt their life in Canada post-divorce, at some point she goes ""it was very hard for us, I barely could afford meat at the butcher"" only to mention a few lines later she was running a fully-staffed nutritionist clinic. Apple, tree, yadda yadda",WhatYearIs_This,27,0
2023-05-08 00:04:47+00:00,1655363079159283712,"@Mrs_Meowmom @GregoryJMosher I'm preparing a package to send to my mom. UPS, Fedex are huge ripoffs.

Canada post is slow as hell...",Ecos_Epithet,2,0
2023-05-08 00:00:55+00:00,1655362104528973825,"A 29-year-old Alberta man faces ten counts of arson connected to a destroyed church and damaged Canada Post office last month, among other fires deemed related.

FULL STORY: https://t.co/rIgGUOw8CN https://t.co/dYOXdodkuR",RebelNewsOnline,178,85
2023-05-08 00:00:55+00:00,1655362104478650369,"A 29-year-old Alberta man faces ten counts of arson connected to a destroyed church and damaged Canada Post office last month, among other fires deemed related.

FULL STORY: https://t.co/TEAgoMfopC https://t.co/mFBtFTP2j7",RebelNews_CA,74,36
2023-05-07 23:55:38+00:00,1655360774313848833,"@RickMayer_Vinyl @truckdriverpleb Here is the electoral map, all the way up to the Ottawa airport. It’s not downtown Ottawa but it is Ottawa for some and surrounding areas, as it represents a very large area. Again I live in Ottawa I voted for him. I don’t think Canada Post has my address wrong. https://t.co/69CUXjeptm",delivery_is_key,0,0
2023-05-07 23:25:16+00:00,1655353134636580867,BUYERS BEWARE! Do not order from @SHEIN_Official they are scammers. They pretend they ship you everything but when you get your parcel half your items won’t be inside. They will deny a refund claiming they shipped it but Canada post even said the weight was less than the label https://t.co/2CwQbZQnis,chantel_11_o,0,0
